cinemaName,boxInfo,viewInfo,avgShowView,avgViewBox
武汉银兴国际影城(光谷时尚城店),4447,154,3,28.8
徐州中影国际影城(恒盛店),4424,152,6,29.1
上海四平电影院(四平路店),4421,197,12,22.4
牡丹江万达影城(万达广场店),4420,118,4,37.4
南京万达影城(江宁万达广场店),4399,132,2,33.3
广州华影梅花园影城,4380,149,3,29.3
太原奥斯卡国际影城(迎泽西大街店),4378,136,3,32.1
深圳保利国际影城(大中华店),4365,122,3,35.7
常州常州幸福蓝海橙天嘉禾(吾悦国际店),4365,137,4,31.8
湖州时代德纳国际影城,4358,98,2,44.4
徐州三胞国际影城,4356,129,3,33.7
北京SFC上影影城(北京大兴龙湖IMAX店),4355,93,2,46.8
上海英皇UA电影城(虹桥天地店),4352,95,3,45.8
重庆横店电影城(外滩店),4341,129,3,33.6
杭州SFC上影影城(杭州下沙IMAX店),4340,99,2,43.8
广州金逸空中电影城(阅江西路店),4332,86,5,50.3
保定万达影城(万博广场店),4332,119,3,36.4
玉环市玉环嘉和影城(清港店),4326,79,4,54.7
东莞晴瑞巨幕影城(天和百货店),4324,119,3,36.3
北京华夏影城(环宇荟店),4320,98,2,44.0
临沂银座鲁信影城(解放路店),4319,158,4,27.3
遵义CGV影城(时代店),4317,152,7,28.4
齐齐哈尔新东北影城(齐齐哈尔新玛特店),4314,174,6,24.7
北京横店电影城(王府井店),4308,132,4,32.6
包头华联影城(包头店),4303,155,4,27.7
成都华联影城(双流店),4303,142,3,30.3
北京博纳国际影城(方庄店),4297,116,2,37.0
银川耀莱成龙国际影城(金凤店),4293,130,3,33.0
成都中视国际影城IMAX(铁建店),4290,121,4,35.4
上海DFC影城(松江店),4258,151,3,28.1
上海万达影城(松江万达广场店),4250,88,2,48.2
青岛奥维尔国际影城,4248,126,3,33.7
长春万达国际影城(重庆路店),4246,106,3,40.0
洛阳万达影城(世茂广场店),4242,125,3,33.9
杭州卢米埃影城(庆春银泰店),4240,126,3,33.6
廊坊华谊兄弟影院(廊坊万向城店),4239,141,4,30.0
福州春天国际影城(福州大学城店),4238,149,4,28.4
北京万达国际影城(龙德广场店),4231,53,1,79.8
韶关金逸数字影院(仁化影剧院),4230,141,8,30.0
杭州汇和国际影城,4207,89,3,47.2
南京保利国际影城(森林摩尔店),4207,137,5,30.7
长沙潇湘国际影城(天马店),4204,135,4,31.1
牡丹江中影中数国际影城,4202,160,4,26.2
佳木斯万达影城(万达广场店),4193,98,3,42.7
青岛鲁信影城(和谐广场店),4187,134,4,31.2
上海星美国际影商城(正大IMAX店),4180,68,2,61.4
石河子五星国际影城,4180,148,13,28.2
呼伦贝尔横店电影城(扎兰屯店),4176,105,3,39.7
南京万达影城(新街口店),4170,123,3,33.9
天津橙天嘉禾影城(世纪店),4160,128,4,32.5
长沙万达影城(悦荟广场店),4150,94,3,44.1
厦门大地影院(国贸美岁天地店),4143,125,4,33.1
上海佰迦乐大光明影城(文峰广场店),4139,125,4,33.1
武汉橙天嘉禾影城(M+购物广场店),4132,134,4,30.8
上海SFC上影百联影城(大上海店),4132,94,3,43.9
白山大地影院(浑江合兴购物中心店),4128,111,4,37.1
齐齐哈尔万达影城(齐齐哈尔万达广场店),4114,109,2,37.7
肥城圣大电影城(新城路店),4105,162,4,25.3
南京万达影城(建邺万达广场店),4096,91,2,45.0
上海CMC大光明影城(莲花店),4088,112,2,36.5
广州中影JAJ24小时咖啡影院(科宝商城店),4083,114,6,35.8
德阳横店电影城(什邡天耀店),4071,118,4,34.5
淄博中影齐纳国际影城(银泰城店),4065,134,3,30.3
大连中影华臣影城(西安路店),4061,162,4,25.0
武汉中影国际影城(光谷天河店),4059,144,4,28.1
湛江中影星美影城IMAX(鼎盛广场店),4047,99,2,40.8
广州大地影院(华通广场店),4032,97,3,41.5
淄博齐纳国际影城淄博银座IMAX店,4030,127,3,31.7
广州保利国际影城(中环店),4013,105,3,38.2
芜湖华亿环球影城(步行街店),4005,186,6,21.5
桂林灌阳中广国际影城,4000,100,12,40.0
哈尔滨万达国际影城(衡山店),3989,95,3,41.9
昆明新亚洲·虹影城,3986,114,3,34.9
潮州大地影院(东宝店),3984,97,2,41.0
长沙中影国际影城(雨花凯德广场店),3982,115,3,34.6
杭州万象影城(杭州萧山万象汇店),3978,98,3,40.5
杭州新远国际影城(西湖文化广场店),3976,96,2,41.4
张家港万达影城(张家港万达广场店),3960,100,2,39.5
舟山嵊泗影剧院,3955,99,50,39.9
北京中影国际影城(丰台永旺店),3950,117,3,33.7
合肥自由人影城(悦方IDMALL店),3948,115,3,34.3
重庆UME影城(北城天街店),3939,101,2,39.0
宜宾东方时代4k巨幕影城,3924,151,5,25.9
咸阳奥斯卡巨幕影城(人民中路店),3915,124,2,31.5
哈尔滨九天环球影城(秋林店),3911,171,5,22.8
大连万达国际影城(华府店),3911,107,3,36.5
常州万达影城(新北万达广场店),3909,91,2,42.9
合肥万达影城(之心城光魔店),3906,103,3,37.9
郑州奥斯卡熙地港影城,3904,93,2,41.9
上海万裕国际影城(汇金虹桥店),3895,130,8,29.9
北京万达影城(丰台店),3895,96,2,40.5
大连万达国际影城(和平店),3894,104,2,37.4
长沙橙天嘉禾影城(交通枢纽店),3886,131,4,29.6
南京星轶DBOX影城(鼓楼吾悦广场铂金店),3882,124,3,31.3
武汉天河欢乐汇影城,3881,120,3,32.3
上海SFC上影影城(唐镇店),3877,97,3,39.9
广州中影南方国际影城(流花店),3877,170,3,22.8
北京活力天宝国际影城,3870,139,2,27.8
北京中影星美国际影城(耳东)世贸天阶店,3868,92,2,42.0
哈尔滨中影星感觉巨幕影城,3868,166,4,23.3
包头中数国际电影城,3847,150,4,25.6
上海奉贤宝龙横店IMAX影城,3846,87,2,44.2
丽水金球影城(庆元店),3845,137,8,28.0
长春万达国际影城(红旗街店),3839,98,3,39.1
上海耀莱成龙国际影城(金沙江路店),3838,138,4,27.8
温州卢米埃温州万象城IMAX影城,3825,88,3,43.4
株洲中影国际影城(炎帝广场店),3820,122,3,31.3
南宁幸福蓝海影城(南宁店),3816,127,3,30.0
上海上海东融国际影城,3805,127,3,29.9
上海苏宁影城(奉贤店),3793,94,2,40.3
大庆万达国际影城(萨尔图店),3789,101,2,37.5
南宁万达影城(悦荟广场店),3786,100,3,37.8
昆明新建设电影世界,3785,122,4,31.0
上海大光明丽星VIP影城(昌里店),3777,116,3,32.5
郴州天天影城(新区店),3776,110,8,34.3
武汉百丽宫影城(壹方店),3774,102,2,37.0
重庆九州森美国际影城,3766,143,5,26.3
北京耀莱成龙国际影城(王府井店),3761,131,3,28.7
上海SFC上影影城(丁香路店),3756,93,3,40.3
宁波宁波影都(东门口店),3744,135,3,27.7
汕头星城影院IMAX,3744,96,2,39.0
保定华隶影城(华创广场店),3743,134,3,27.9
汕头横店电影城(苏宁店),3738,106,3,35.2
武汉武汉UA新民众乐园电影城,3733,136,4,27.4
宜宾太平洋影城(宜宾图书馆店),3722,148,5,25.1
唐山万达影城(路南万达广场IMAX店),3710,105,3,35.3
廊坊万达影城(万达广场IMAX店),3708,90,2,41.2
深圳南国影城(金光华店),3700,96,3,38.5
厦门华谊兄弟电影中心,3699,129,4,28.6
延边大地影院(延吉大千城店),3685,91,3,40.4
呼和浩特横店电影城(海亮广场店),3681,110,2,33.4
天津佳映国际影城(滨江道店),3676,105,2,35.0
佳木斯万达影城(前进奥纳店),3672,102,5,36.0
重庆万达影城(大融城店),3669,118,2,31.0
大同环球国际影城中国巨幕杜比全景声(大同店),3669,120,3,30.5
南京卢米埃影城(金鹰河西店),3665,94,2,38.9
昆明保利国际影城(昆明滨江店),3662,128,4,28.6
南昌潇湘国际影城(天虹酷加店),3658,137,5,26.7
重庆华谊兄弟影院(南坪店),3648,115,4,31.7
淄博淄博齐纳国际影城(柳泉路店),3648,121,3,30.1
青岛万达国际影城(延吉路店),3645,99,3,36.8
揭阳中影数字国际影城(空港店),3643,168,6,21.6
深圳中影国际影城(深圳益田假日广场店),3641,80,2,45.5
吴忠金凤凰中达电影城,3630,121,6,30.0
阜阳大地影院(香港财富广场店),3604,99,3,36.4
武汉洪山天河国际影城(街道口店),3604,126,3,28.6
吉林万达国际影城(欧亚广场店),3603,109,2,33.0
北京自由人影城(世界之花假日广场店),3600,92,2,39.1
宜宾华富国际4k巨幕影城,3600,120,5,30.0
成都保利国际影城(复城店),3596,101,4,35.6
温州名人影城人民路店(原漫游未来影院),3596,86,1,41.8
昆明环银国际电影城,3591,108,3,33.2
上海SFC上影影城(徐汇日月光店),3589,84,2,42.7
武汉金逸影城(销品茂IMAX店),3585,99,2,36.2
北京沃美影城(常营店),3584,81,2,44.2
四平万达影城(四平万达广场店),3580,98,2,36.5
三河华谊兄弟影院(燕郊IMAX店),3576,137,3,26.1
哈尔滨九天巨幕影城(学府店),3575,155,4,23.0
淮南星轶IMAX影城(淮南吾悦广场旗舰店),3574,111,3,32.1
肇庆工人影剧院,3572,120,9,29.7
桐乡星轶IMAX影城(桐乡吾悦广场旗舰店),3569,99,3,36.0
广州麦希国际影城(广州骏壹万邦店),3569,109,3,32.7
呼和浩特中影星美国际影城(凯元广场店),3563,102,3,34.9
武汉万达影城(汉街万达广场店),3562,101,2,35.2
哈尔滨万达影城(松雷广场店),3561,85,2,41.8
鞍山苏宁影城,3559,126,3,28.2
北京莱纳恒泰影城,3551,84,2,42.2
荆州江汉银兴影都,3551,101,3,35.1
福州万达影城(金融街万达广场店),3549,79,2,44.9
贵阳万达影城(贵阳中大广场店),3539,81,2,43.6
石家庄太平洋影城(学府路店),3535,118,4,29.9
上海CFR美影国际影城(新紫茂店),3535,104,2,33.9
厦门梦露歌剧院影城,3532,94,4,37.5
宜春万达影城,3530,101,2,34.9
沈阳龙之梦海之心影城,3527,150,4,23.5
深圳中影UL城市影院(西丽店),3525,125,8,28.2
安顺大地影院(安顺中环店),3524,112,5,31.4
成都太平洋影城(春熙店),3509,109,2,32.1
巩义巩义奥斯卡恒世激光影城,3500,89,3,39.3
哈尔滨哈尔滨电影院,3500,159,5,22.0
平湖银河电影城(平湖店),3499,160,5,21.8
武汉银兴东融国际影城,3495,166,3,21.0
沈阳大地影院-沈阳沈北华强广场,3493,117,3,29.8
从化影天下国际影城,3489,93,3,37.5
北京耀莱成龙国际影城(临河里店),3484,102,3,34.1
重庆万达影城(南坪万达广场店),3483,105,3,33.1
汕尾大地影院(信利广场店),3483,92,3,37.8
衢州星轶IMAX影城(衢州吾悦广场旗舰店),3483,92,2,37.8
南京万达影城(仙林万达茂店),3478,124,2,28.0
启东星轶STARX影城(启东吾悦广场旗舰店),3477,132,3,26.3
北京1+x电影生活空间今典花园店(原17.5影城),3472,88,2,39.4
涿州中影星美影城(范阳西路店),3472,112,4,31.0
佛山百老汇影城,3468,103,3,33.6
蓝田太平洋电影城(蓝田店),3467,115,5,30.1
南通幸福蓝海国际影城(南通IMAX店),3464,122,3,28.3
南昌星轶IMAX影城(青山湖吾悦广场旗舰店),3460,87,3,39.7
黄石万达影城(黄石万达广场店),3458,100,2,34.5
广州hmv映联万和国际影城(南丰汇店),3458,131,4,26.3
太原恒大影城(绿洲店),3453,96,3,35.9
武汉大地影院(新宜佳店),3438,124,3,27.7
南京幸福蓝海国际影城(马群店),3437,106,4,32.4
重庆UME影城(九龙坡店),3435,102,2,33.6
宜昌幸福蓝海国际影城(宜昌水悦城店),3433,105,3,32.6
深圳保利国际影城(保利文化广场店),3431,82,2,41.8
临海中影星美国际影城(临海银泰店),3430,102,4,33.6
石家庄万象影城(石家庄万象影城激光IMAX店),3427,96,2,35.6
合肥元一环球激光巨幕影城(星悦城店),3422,115,5,29.7
信阳大地影院(新玛特店),3416,95,3,35.9
哈尔滨嘉星国际影城(会展店),3407,133,4,25.6
厦门金逸影城(旺角大学城店),3403,125,5,27.2
广州万达影城(番禺万达广场店),3399,61,1,55.7
